cust_id,seg_name,update_at,active_flag
8168328,INFREQUENT,2016-01-01 00:00:00,Y
8263798,ONE-OFFS,2015-04-01 00:00:00,N
8263798,GONE AWAY,2014-01-01 00:00:00,N
8263798,INFREQUENT,2016-02-01 00:00:00,Y
8263798,ONE-OFFS,2016-04-01 00:00:00,Y
8288094,GONE AWAY,2015-11-01 00:00:00,N
8288094,INACTIVE,2015-06-01 00:00:00,N
8288094,INACTIVE,2016-01-01 00:00:00,N
8288094,ONE-OFFS,2016-02-01 00:00:00,Y
8313581,LOYAL,2014-02-01 00:00:00,N
8313581,INFREQUENT,2014-01-01 00:00:00,N
8313581,LOYAL,2014-09-01 00:00:00,N
8313581,VIP,2014-11-01 00:00:00,N
8313581,LOYAL,2015-02-01 00:00:00,N
8313581,VIP,2014-08-01 00:00:00,N
8313581,INFREQUENT,2015-05-01 00:00:00,N
8313581,ONE-OFFS,2015-11-01 00:00:00,N
8313581,INFREQUENT,2016-01-01 00:00:00,Y
8360255,INACTIVE,2015-12-01 00:00:00,N
8360255,INACTIVE,2015-06-01 00:00:00,N
8360255,GONE AWAY,2015-11-01 00:00:00,N
8360255,LOYAL,2016-01-01 00:00:00,Y
8369227,ONE-OFFS,2014-07-01 00:00:00,N
8369227,INFREQUENT,2014-01-01 00:00:00,N
8369227,LAPSED,2015-10-01 00:00:00,N
8369227,INFREQUENT,2014-10-01 00:00:00,N
8369227,ONE-OFFS,2014-12-01 00:00:00,N
8369227,ONE-OFFS,2016-02-01 00:00:00,Y
8384032,ONE-OFFS,2015-02-01 00:00:00,N
8384032,LAPSED,2014-01-01 00:00:00,N
8384032,INFREQUENT,2015-07-01 00:00:00,Y
8384032,LAPSED,2014-04-01 00:00:00,N
8384032,INACTIVE,2014-10-01 00:00:00,N
8390961,ONE-OFFS,2014-09-01 00:00:00,N
8390961,INFREQUENT,2014-10-01 00:00:00,N
8390961,INFREQUENT,2015-04-01 00:00:00,N
8390961,INFREQUENT,2014-01-01 00:00:00,N
8390961,LOYAL,2016-02-01 00:00:00,Y
8390961,LOYAL,2016-01-01 00:00:00,N
8390961,LOYAL,2016-04-01 00:00:00,Y
8391527,LAPSED,2014-01-01 00:00:00,N
8391527,LAPSED,2015-12-01 00:00:00,N
8391527,ONE-OFFS,2014-06-01 00:00:00,N
8391527,LAPSED,2015-06-01 00:00:00,N
8391527,ONE-OFFS,2016-02-01 00:00:00,Y
8401760,LOYAL,2014-06-01 00:00:00,N
8401760,INFREQUENT,2014-01-01 00:00:00,N
8401760,LOYAL,2014-10-01 00:00:00,N
8401760,LOYAL,2015-06-01 00:00:00,N
8401760,INFREQUENT,2016-03-01 00:00:00,Y
8401760,LOYAL,2015-02-01 00:00:00,N
8401760,LOYAL,2014-12-01 00:00:00,N
8401760,VIP,2015-01-01 00:00:00,N
8401760,VIP,2015-03-01 00:00:00,N
8401760,INFREQUENT,2016-01-01 00:00:00,N
8401760,LOYAL,2015-12-01 00:00:00,N
8401760,LOYAL,2016-02-01 00:00:00,N
8420745,GONE AWAY,2015-06-01 00:00:00,N
8420745,ONE-OFFS,2016-02-01 00:00:00,Y
8424407,INACTIVE,2015-06-01 00:00:00,N
8424407,GONE AWAY,2015-11-01 00:00:00,N
8424407,ONE-OFFS,2016-02-01 00:00:00,Y
8424407,INACTIVE,2016-01-01 00:00:00,N
8425270,LOYAL,2014-09-01 00:00:00,N
8425270,LOYAL,2014-02-01 00:00:00,N
8425270,LOYAL,2014-01-01 00:00:00,N
8425270,INFREQUENT,2015-01-01 00:00:00,N
8425270,LOYAL,2016-01-01 00:00:00,Y
8425270,INFREQUENT,2014-10-01 00:00:00,N
8425270,LOYAL,2016-04-01 00:00:00,Y
8425270,LOYAL,2014-03-01 00:00:00,N
8431623,LAPSED,2014-05-01 00:00:00,N
8431623,LAPSED,2014-01-01 00:00:00,N
8431623,INACTIVE,2014-11-01 00:00:00,N
8431623,INACTIVE,2016-01-01 00:00:00,N
8431623,GONE AWAY,2015-11-01 00:00:00,N
8431623,ONE-OFFS,2016-02-01 00:00:00,Y
8438917,INFREQUENT,2014-09-01 00:00:00,N
8438917,INFREQUENT,2014-01-01 00:00:00,N
8438917,ONE-OFFS,2014-12-01 00:00:00,N
8438917,ONE-OFFS,2014-03-01 00:00:00,N
8438917,LAPSED,2015-09-01 00:00:00,N
8438917,ONE-OFFS,2016-02-01 00:00:00,Y
8439520,VIP,2014-09-01 00:00:00,N
8439520,LOYAL,2014-11-01 00:00:00,N
8439520,VIP,2014-01-01 00:00:00,N
8439520,INFREQUENT,2015-12-01 00:00:00,N
8439520,LOYAL,2014-03-01 00:00:00,N
8439520,LOYAL,2015-02-01 00:00:00,N
8439520,LOYAL,2015-06-01 00:00:00,N
8439520,LOYAL,2015-01-01 00:00:00,N
8439520,LOYAL,2016-01-01 00:00:00,Y
8440187,ONE-OFFS,2014-08-01 00:00:00,N
8440187,ONE-OFFS,2014-03-01 00:00:00,N
8440187,INFREQUENT,2016-02-01 00:00:00,Y
8440187,INFREQUENT,2015-01-01 00:00:00,N
8440187,LAPSED,2014-05-01 00:00:00,N
8440187,INFREQUENT,2016-05-01 00:00:00,Y
8440187,INFREQUENT,2014-01-01 00:00:00,N
8446191,LAPSED,2014-01-01 00:00:00,N
8446191,INACTIVE,2014-05-01 00:00:00,N
8446191,INFREQUENT,2016-02-01 00:00:00,Y
8446191,ONE-OFFS,2015-07-01 00:00:00,N
8449813,ONE-OFFS,2014-01-01 00:00:00,N
8449813,INFREQUENT,2014-05-01 00:00:00,N
8449813,INFREQUENT,2015-08-01 00:00:00,N
8449813,ONE-OFFS,2015-05-01 00:00:00,N
8449813,INFREQUENT,2016-01-01 00:00:00,N
8449813,INFREQUENT,2015-09-01 00:00:00,N
8449813,INFREQUENT,2016-02-01 00:00:00,Y
8449813,INFREQUENT,2014-02-01 00:00:00,N
8449813,LOYAL,2015-10-01 00:00:00,N
8459201,ONE-OFFS,2014-01-01 00:00:00,N
8459201,INFREQUENT,2014-06-01 00:00:00,N
8459201,INFREQUENT,2015-07-01 00:00:00,Y
8459201,INFREQUENT,2015-05-01 00:00:00,N
8459201,LOYAL,2014-07-01 00:00:00,N
8459201,INFREQUENT,2015-06-01 00:00:00,N
8459201,INFREQUENT,2015-03-01 00:00:00,N
8468925,INACTIVE,2016-01-01 00:00:00,N
8468925,INACTIVE,2015-06-01 00:00:00,N
8468925,ONE-OFFS,2016-02-01 00:00:00,Y
8468925,GONE AWAY,2015-11-01 00:00:00,N
8470841,INACTIVE,2015-06-01 00:00:00,N
8470841,ONE-OFFS,2015-10-01 00:00:00,N
8470841,INFREQUENT,2016-01-01 00:00:00,Y
8477984,LOYAL,2014-04-01 00:00:00,N
8477984,LOYAL,2014-01-01 00:00:00,N
8477984,INFREQUENT,2015-08-01 00:00:00,N
8477984,INFREQUENT,2014-12-01 00:00:00,N
8477984,LOYAL,2015-11-01 00:00:00,Y
8493818,ONE-OFFS,2014-05-01 00:00:00,N
8493818,INFREQUENT,2015-05-01 00:00:00,N
8493818,INFREQUENT,2015-09-01 00:00:00,N
8493818,INFREQUENT,2014-10-01 00:00:00,N
8493818,INFREQUENT,2016-02-01 00:00:00,N
8493818,ONE-OFFS,2014-01-01 00:00:00,N
8493818,LAPSED,2014-03-01 00:00:00,N
8493818,INFREQUENT,2015-10-01 00:00:00,N
8493818,INFREQUENT,2016-03-01 00:00:00,Y
8507740,LAPSED,2014-07-01 00:00:00,N
8507740,LAPSED,2014-01-01 00:00:00,N
8507740,ONE-OFFS,2016-02-01 00:00:00,Y
8507740,INACTIVE,2015-01-01 00:00:00,N
8536130,LOYAL,2014-10-01 00:00:00,N
8536130,INFREQUENT,2014-03-01 00:00:00,N
8536130,ONE-OFFS,2014-01-01 00:00:00,N
8536130,INFREQUENT,2015-03-01 00:00:00,Y
8557555,INFREQUENT,2015-07-01 00:00:00,N
8557555,LOYAL,2014-01-01 00:00:00,N
8557555,INFREQUENT,2016-01-01 00:00:00,N
8557555,ONE-OFFS,2014-04-01 00:00:00,N
8557555,INFREQUENT,2015-05-01 00:00:00,N
8557555,LAPSED,2014-10-01 00:00:00,N
8557555,LOYAL,2016-02-01 00:00:00,Y
8557555,ONE-OFFS,2015-01-01 00:00:00,N
8557555,INFREQUENT,2016-05-01 00:00:00,Y
8557555,INFREQUENT,2015-11-01 00:00:00,N
8558990,LOYAL,2014-12-01 00:00:00,N
8558990,INFREQUENT,2014-05-01 00:00:00,N
8558990,LOYAL,2015-09-01 00:00:00,N
8558990,INFREQUENT,2015-07-01 00:00:00,N
8558990,LAPSED,2014-01-01 00:00:00,N
8558990,INFREQUENT,2014-09-01 00:00:00,N
8558990,INFREQUENT,2015-12-01 00:00:00,N
8558990,INFREQUENT,2015-05-01 00:00:00,N
8558990,LOYAL,2016-02-01 00:00:00,Y
8565337,ONE-OFFS,2014-03-01 00:00:00,N
8565337,INFREQUENT,2014-12-01 00:00:00,N
8565337,LOYAL,2015-12-01 00:00:00,N
8565337,LOYAL,2015-01-01 00:00:00,N
8565337,LOYAL,2016-02-01 00:00:00,Y
8565337,LAPSED,2014-01-01 00:00:00,N
8565337,INFREQUENT,2016-04-01 00:00:00,Y
8565337,INFREQUENT,2014-11-01 00:00:00,N
8565337,INFREQUENT,2015-03-01 00:00:00,N
8565337,LOYAL,2015-11-01 00:00:00,N
8565337,LOYAL,2015-04-01 00:00:00,N
8565337,INFREQUENT,2016-01-01 00:00:00,N
8565337,LOYAL,2015-10-01 00:00:00,N
8574062,INACTIVE,2015-06-01 00:00:00,N
8574062,ONE-OFFS,2015-08-01 00:00:00,N
8574062,INFREQUENT,2016-02-01 00:00:00,Y
8600548,INFREQUENT,2014-01-01 00:00:00,N
8600548,INFREQUENT,2014-02-01 00:00:00,N
8600548,INFREQUENT,2016-02-01 00:00:00,Y
8600548,ONE-OFFS,2015-02-01 00:00:00,N
8600548,INFREQUENT,2014-03-01 00:00:00,N
8600548,INFREQUENT,2014-05-01 00:00:00,N
8600548,INFREQUENT,2015-05-01 00:00:00,N
8662377,VIP,2014-04-01 00:00:00,N
8662377,VIP,2014-01-01 00:00:00,N
8662377,VIP,2014-07-01 00:00:00,N
8662377,VIP,2014-06-01 00:00:00,N
8662377,VIP,2016-02-01 00:00:00,N
8662377,VIP,2016-05-01 00:00:00,Y
8662377,VIP,2016-03-01 00:00:00,Y
8662377,VIP,2014-05-01 00:00:00,N
8670150,INFREQUENT,2015-03-01 00:00:00,N
8670150,ONE-OFFS,2014-01-01 00:00:00,N
8670150,INFREQUENT,2015-05-01 00:00:00,Y
8670150,ONE-OFFS,2014-04-01 00:00:00,N
8670150,LAPSED,2014-03-01 00:00:00,N
8670150,ONE-OFFS,2015-04-01 00:00:00,N
8670150,ONE-OFFS,2016-05-01 00:00:00,Y
8769210,ONE-OFFS,2014-11-01 00:00:00,N
8769210,ONE-OFFS,2015-03-01 00:00:00,N
8769210,INFREQUENT,2016-02-01 00:00:00,N
8769210,LAPSED,2015-01-01 00:00:00,N
8769210,INFREQUENT,2014-01-01 00:00:00,N
8769210,ONE-OFFS,2016-03-01 00:00:00,Y
8800903,LAPSED,2015-05-01 00:00:00,N
8800903,INACTIVE,2015-11-01 00:00:00,N
8800903,LAPSED,2014-11-01 00:00:00,N
8800903,ONE-OFFS,2014-06-01 00:00:00,N
8800903,INFREQUENT,2014-01-01 00:00:00,N
8800903,ONE-OFFS,2016-02-01 00:00:00,Y
8802753,ONE-OFFS,2016-02-01 00:00:00,Y
8802753,LAPSED,2014-10-01 00:00:00,N
8802753,INFREQUENT,2014-01-01 00:00:00,N
8802753,INACTIVE,2015-10-01 00:00:00,N
8802753,LAPSED,2015-04-01 00:00:00,N
8805421,INFREQUENT,2014-08-01 00:00:00,N
8805421,LOYAL,2015-06-01 00:00:00,N
8805421,VIP,2016-06-01 00:00:00,Y
8805421,VIP,2016-02-01 00:00:00,Y
8805421,LOYAL,2014-10-01 00:00:00,N
8805421,ONE-OFFS,2014-03-01 00:00:00,N
8805421,INFREQUENT,2015-03-01 00:00:00,N
8805421,LAPSED,2014-01-01 00:00:00,N
8805421,LOYAL,2015-11-01 00:00:00,N
8805421,INFREQUENT,2015-09-01 00:00:00,N
8805421,VIP,2016-01-01 00:00:00,N
8827751,INACTIVE,2015-07-01 00:00:00,N
8827751,ONE-OFFS,2016-02-01 00:00:00,Y
8827751,ONE-OFFS,2014-01-01 00:00:00,N
8827751,LAPSED,2015-01-01 00:00:00,N
8827751,LAPSED,2014-07-01 00:00:00,N
8828254,INFREQUENT,2015-08-01 00:00:00,N
8828254,NEW,2014-02-01 00:00:00,N
8828254,INFREQUENT,2014-08-01 00:00:00,N
8828254,ONE-OFFS,2014-07-01 00:00:00,N
8828254,INFREQUENT,2016-01-01 00:00:00,Y
8828254,LOYAL,2015-07-01 00:00:00,N
8850937,INFREQUENT,2015-05-01 00:00:00,N
8850937,INFREQUENT,2014-03-01 00:00:00,N
8850937,INFREQUENT,2016-01-01 00:00:00,N
8850937,NEW,2014-01-01 00:00:00,N
8850937,ONE-OFFS,2015-02-01 00:00:00,N
8850937,LOYAL,2016-02-01 00:00:00,Y
8850937,INFREQUENT,2016-05-01 00:00:00,Y
8855614,ONE-OFFS,2014-10-01 00:00:00,N
8855614,INFREQUENT,2016-01-01 00:00:00,Y
8855614,ONE-OFFS,2015-08-01 00:00:00,N
8855614,INFREQUENT,2014-01-01 00:00:00,N
8855614,LAPSED,2015-06-01 00:00:00,N
8921892,GONE AWAY,2015-11-01 00:00:00,N
8921892,INACTIVE,2016-01-01 00:00:00,N
8921892,INACTIVE,2015-06-01 00:00:00,N
8921892,ONE-OFFS,2016-02-01 00:00:00,Y
8931774,LAPSED,2014-05-01 00:00:00,N
8931774,INACTIVE,2014-11-01 00:00:00,N
8931774,GONE AWAY,2015-11-01 00:00:00,N
8931774,LAPSED,2014-01-01 00:00:00,N
8931774,INACTIVE,2016-01-01 00:00:00,N
8931774,ONE-OFFS,2016-02-01 00:00:00,Y
8985047,LAPSED,2014-01-01 00:00:00,N
8985047,LAPSED,2014-07-01 00:00:00,N
8985047,ONE-OFFS,2016-01-01 00:00:00,N
8985047,ONE-OFFS,2015-01-01 00:00:00,N
8985047,INFREQUENT,2015-08-01 00:00:00,N
8985047,INFREQUENT,2016-02-01 00:00:00,Y
9085039,LAPSED,2015-07-01 00:00:00,N
9085039,LAPSED,2015-01-01 00:00:00,N
9085039,INFREQUENT,2014-01-01 00:00:00,N
9085039,INACTIVE,2016-01-01 00:00:00,N
9085039,ONE-OFFS,2016-02-01 00:00:00,Y
9085039,ONE-OFFS,2014-08-01 00:00:00,N
9085146,LAPSED,2014-03-01 00:00:00,N
9085146,INACTIVE,2014-09-01 00:00:00,N
9085146,LAPSED,2014-01-01 00:00:00,N
9085146,GONE AWAY,2015-11-01 00:00:00,N
9085146,ONE-OFFS,2016-02-01 00:00:00,Y
9085146,INACTIVE,2016-01-01 00:00:00,N
9140985,ONE-OFFS,2016-02-01 00:00:00,Y
9140985,INACTIVE,2015-06-01 00:00:00,N
9140985,GONE AWAY,2015-11-01 00:00:00,N
9140985,INACTIVE,2016-01-01 00:00:00,N
9165952,INFREQUENT,2014-01-01 00:00:00,N
9165952,INFREQUENT,2014-11-01 00:00:00,N
9165952,LOYAL,2014-08-01 00:00:00,N
9165952,ONE-OFFS,2015-08-01 00:00:00,N
9165952,INFREQUENT,2016-02-01 00:00:00,Y
9228277,INFREQUENT,2014-01-01 00:00:00,N
9228277,ONE-OFFS,2015-10-01 00:00:00,N
9228277,ONE-OFFS,2015-06-01 00:00:00,N
9228277,INFREQUENT,2016-02-01 00:00:00,Y
9228277,LAPSED,2015-07-01 00:00:00,N
9228277,LOYAL,2014-06-01 00:00:00,N
9228277,INFREQUENT,2015-01-01 00:00:00,N
9254451,LOYAL,2014-06-01 00:00:00,N
9254451,INFREQUENT,2015-06-01 00:00:00,Y
9254451,LOYAL,2014-11-01 00:00:00,N
9254451,LOYAL,2014-01-01 00:00:00,N
9254451,INFREQUENT,2014-12-01 00:00:00,N
9254707,VIP,2014-05-01 00:00:00,N
9254707,VIP,2014-07-01 00:00:00,N
9254707,VIP,2016-02-01 00:00:00,Y
9254707,VIP,2014-06-01 00:00:00,N
9254707,VIP,2016-04-01 00:00:00,Y
9254707,VIP,2014-01-01 00:00:00,N
9254707,INFREQUENT,2016-06-01 00:00:00,Y
9254707,VIP,2015-02-01 00:00:00,N
9254707,LOYAL,2016-05-01 00:00:00,Y
9301490,INFREQUENT,2016-01-01 00:00:00,N
9301490,INFREQUENT,2016-02-01 00:00:00,Y
9301490,GONE AWAY,2015-06-01 00:00:00,N
9301490,ONE-OFFS,2015-10-01 00:00:00,N
9306172,LAPSED,2014-01-01 00:00:00,N
9306172,INACTIVE,2015-01-01 00:00:00,N
9306172,LAPSED,2014-07-01 00:00:00,N
9306172,ONE-OFFS,2016-02-01 00:00:00,Y
9316764,LOYAL,2014-08-01 00:00:00,N
9316764,LOYAL,2014-01-01 00:00:00,N
9316764,LOYAL,2015-11-01 00:00:00,Y
9316764,INFREQUENT,2015-07-01 00:00:00,N
9316764,INFREQUENT,2014-09-01 00:00:00,N
9316764,VIP,2014-07-01 00:00:00,N
9316764,LOYAL,2015-06-01 00:00:00,N
9316764,INFREQUENT,2016-06-01 00:00:00,Y
9327499,ONE-OFFS,2014-09-01 00:00:00,N
9327499,ONE-OFFS,2015-10-01 00:00:00,N
9327499,INFREQUENT,2014-01-01 00:00:00,N
9327499,LAPSED,2016-01-01 00:00:00,N
9327499,INFREQUENT,2014-10-01 00:00:00,N
9327499,INFREQUENT,2016-02-01 00:00:00,Y
9335646,ONE-OFFS,2014-01-01 00:00:00,N
9335646,ONE-OFFS,2014-12-01 00:00:00,N
9335646,LAPSED,2014-03-01 00:00:00,N
9335646,INFREQUENT,2016-02-01 00:00:00,Y
9335646,LAPSED,2014-09-01 00:00:00,N
9335646,LAPSED,2015-12-01 00:00:00,N
9335646,ONE-OFFS,2016-01-01 00:00:00,N
9341062,INFREQUENT,2014-01-01 00:00:00,N
9341062,INFREQUENT,2015-05-01 00:00:00,N
9341062,INFREQUENT,2014-10-01 00:00:00,N
9341062,INFREQUENT,2015-12-01 00:00:00,Y
9341062,INFREQUENT,2015-01-01 00:00:00,N
9341062,INFREQUENT,2015-04-01 00:00:00,N
9341062,INFREQUENT,2014-09-01 00:00:00,N
9341276,LAPSED,2014-01-01 00:00:00,N
9341276,INFREQUENT,2014-09-01 00:00:00,N
9341276,ONE-OFFS,2014-03-01 00:00:00,N
9341276,ONE-OFFS,2015-09-01 00:00:00,N
9341276,LAPSED,2015-11-01 00:00:00,N
9341276,INFREQUENT,2016-01-01 00:00:00,Y
9350306,LAPSED,2014-02-01 00:00:00,N
9350306,LOYAL,2015-04-01 00:00:00,N
9350306,INFREQUENT,2014-01-01 00:00:00,N
9350306,VIP,2016-02-01 00:00:00,Y
9350306,INFREQUENT,2014-09-01 00:00:00,N
9350306,INFREQUENT,2014-10-01 00:00:00,N
9350306,VIP,2015-07-01 00:00:00,N
9350306,LAPSED,2014-08-01 00:00:00,N
9350306,LOYAL,2015-09-01 00:00:00,N
9350306,VIP,2015-12-01 00:00:00,N
9358075,LAPSED,2015-06-01 00:00:00,N
9358075,ONE-OFFS,2016-02-01 00:00:00,Y
9358075,LAPSED,2015-10-01 00:00:00,N
9358075,GONE AWAY,2014-09-01 00:00:00,N
9358075,NEW,2014-04-01 00:00:00,N
9411470,GONE AWAY,2015-11-01 00:00:00,N
9411470,LAPSED,2014-01-01 00:00:00,N
9411470,ONE-OFFS,2016-01-01 00:00:00,N
9411470,INACTIVE,2014-08-01 00:00:00,N
9411470,LAPSED,2014-02-01 00:00:00,N
9411470,INFREQUENT,2016-02-01 00:00:00,Y
9447565,ONE-OFFS,2014-01-01 00:00:00,N
9447565,INFREQUENT,2015-04-01 00:00:00,N
9447565,INFREQUENT,2016-01-01 00:00:00,Y
9447565,ONE-OFFS,2016-04-01 00:00:00,Y
9447565,INFREQUENT,2014-05-01 00:00:00,N
9447565,ONE-OFFS,2014-07-01 00:00:00,N
9447565,ONE-OFFS,2015-05-01 00:00:00,N
9447813,LAPSED,2015-08-01 00:00:00,N
9447813,GONE AWAY,2014-01-01 00:00:00,N
9447813,ONE-OFFS,2015-12-01 00:00:00,N
9447813,INFREQUENT,2016-02-01 00:00:00,Y
9447813,ONE-OFFS,2015-06-01 00:00:00,N
9484574,INACTIVE,2014-01-01 00:00:00,N
9484574,ONE-OFFS,2014-06-01 00:00:00,N
9484574,LAPSED,2015-06-01 00:00:00,N
9484574,LAPSED,2015-12-01 00:00:00,N
9484574,ONE-OFFS,2016-02-01 00:00:00,Y
9489593,LAPSED,2014-02-01 00:00:00,N
9489593,LAPSED,2014-08-01 00:00:00,N
9489593,ONE-OFFS,2014-01-01 00:00:00,N
9489593,INACTIVE,2015-02-01 00:00:00,N
9489593,ONE-OFFS,2016-02-01 00:00:00,Y
9567379,INFREQUENT,2014-01-01 00:00:00,N
9567379,ONE-OFFS,2016-01-01 00:00:00,N
9567379,ONE-OFFS,2014-07-01 00:00:00,N
9567379,LAPSED,2015-01-01 00:00:00,N
9567379,INFREQUENT,2016-02-01 00:00:00,Y
9567379,LAPSED,2015-07-01 00:00:00,N
9569757,INACTIVE,2015-06-01 00:00:00,N
9569757,INFREQUENT,2016-02-01 00:00:00,Y
9569757,ONE-OFFS,2015-08-01 00:00:00,N
9569757,LOYAL,2016-04-01 00:00:00,Y
9572204,INFREQUENT,2015-08-01 00:00:00,N
9572204,LOYAL,2014-01-01 00:00:00,N
9572204,INFREQUENT,2016-05-01 00:00:00,Y
9572204,LOYAL,2014-10-01 00:00:00,N
9572204,ONE-OFFS,2015-10-01 00:00:00,N
9572204,INFREQUENT,2014-12-01 00:00:00,N
9572204,INFREQUENT,2015-12-01 00:00:00,N
9572204,INFREQUENT,2015-04-01 00:00:00,N
9572204,ONE-OFFS,2016-01-01 00:00:00,N
9572204,INFREQUENT,2014-06-01 00:00:00,N
9572204,INFREQUENT,2016-02-01 00:00:00,Y
9599563,LOYAL,2014-02-01 00:00:00,N
9599563,LOYAL,2014-05-01 00:00:00,N
9599563,LOYAL,2014-01-01 00:00:00,N
9599563,ONE-OFFS,2015-05-01 00:00:00,N
9599563,INFREQUENT,2015-09-01 00:00:00,N
9599563,ONE-OFFS,2016-01-01 00:00:00,N
9599563,INFREQUENT,2014-06-01 00:00:00,N
9599563,INFREQUENT,2016-02-01 00:00:00,Y
9616787,ONE-OFFS,2015-06-01 00:00:00,N
9616787,INFREQUENT,2014-06-01 00:00:00,N
9616787,LAPSED,2015-09-01 00:00:00,N
9616787,ONE-OFFS,2014-05-01 00:00:00,N
9616787,INFREQUENT,2014-09-01 00:00:00,N
9616787,ONE-OFFS,2016-02-01 00:00:00,Y
9616787,INFREQUENT,2014-01-01 00:00:00,N
9621799,LOYAL,2015-05-01 00:00:00,N
9621799,LOYAL,2015-04-01 00:00:00,N
9621799,INFREQUENT,2016-04-01 00:00:00,Y
9621799,LOYAL,2015-12-01 00:00:00,N
9621799,NEW,2014-01-01 00:00:00,N
9621799,LOYAL,2016-02-01 00:00:00,Y
9621799,INFREQUENT,2016-01-01 00:00:00,N
9621799,LOYAL,2015-01-01 00:00:00,N
9621799,INFREQUENT,2014-04-01 00:00:00,N
9621799,INFREQUENT,2015-03-01 00:00:00,N
9621799,LOYAL,2015-11-01 00:00:00,N
9627507,LOYAL,2014-08-01 00:00:00,N
9627507,INFREQUENT,2015-10-01 00:00:00,N
9627507,LOYAL,2015-01-01 00:00:00,N
9627507,LOYAL,2016-02-01 00:00:00,Y
9627507,INFREQUENT,2016-01-01 00:00:00,N
9627507,INFREQUENT,2016-05-01 00:00:00,Y
9627507,INFREQUENT,2014-01-01 00:00:00,N
9627507,LOYAL,2014-03-01 00:00:00,N
9627507,INFREQUENT,2015-07-01 00:00:00,N
9637349,INFREQUENT,2014-01-01 00:00:00,N
9637349,LOYAL,2015-01-01 00:00:00,N
9637349,LOYAL,2014-03-01 00:00:00,N
9637349,LOYAL,2014-11-01 00:00:00,N
9637349,INFREQUENT,2014-10-01 00:00:00,N
9637349,LOYAL,2015-11-01 00:00:00,Y
9637349,INFREQUENT,2014-12-01 00:00:00,N
9637349,LOYAL,2016-05-01 00:00:00,Y
9637349,LOYAL,2015-02-01 00:00:00,N
9653160,ONE-OFFS,2014-01-01 00:00:00,N
9653160,INACTIVE,2016-01-01 00:00:00,N
9653160,LAPSED,2015-07-01 00:00:00,N
9653160,ONE-OFFS,2016-02-01 00:00:00,Y
9653160,LAPSED,2015-01-01 00:00:00,N
9688910,LOYAL,2014-02-01 00:00:00,N
9688910,LOYAL,2014-12-01 00:00:00,N
9688910,LOYAL,2015-12-01 00:00:00,N
9688910,LOYAL,2015-03-01 00:00:00,N
9688910,VIP,2014-01-01 00:00:00,N
9688910,INFREQUENT,2014-07-01 00:00:00,N
9688910,LOYAL,2015-11-01 00:00:00,N
9688910,LOYAL,2015-08-01 00:00:00,N
9688910,LOYAL,2016-02-01 00:00:00,N
9688910,INFREQUENT,2016-06-01 00:00:00,Y
9688910,INFREQUENT,2014-10-01 00:00:00,N
9688910,LOYAL,2014-08-01 00:00:00,N
9688910,INFREQUENT,2015-04-01 00:00:00,N
9688910,LOYAL,2016-03-01 00:00:00,Y
9705807,INACTIVE,2016-01-01 00:00:00,N
9705807,ONE-OFFS,2016-02-01 00:00:00,Y
9705807,INACTIVE,2015-06-01 00:00:00,N
9705807,GONE AWAY,2015-11-01 00:00:00,N
9715181,ONE-OFFS,2015-02-01 00:00:00,N
9715181,LAPSED,2015-03-01 00:00:00,N
9715181,ONE-OFFS,2015-06-01 00:00:00,N
9715181,INFREQUENT,2014-03-01 00:00:00,N
9715181,INFREQUENT,2014-01-01 00:00:00,N
9715181,INFREQUENT,2016-02-01 00:00:00,Y
9715181,ONE-OFFS,2016-06-01 00:00:00,Y
9739271,INACTIVE,2015-06-01 00:00:00,N
9739271,ONE-OFFS,2015-12-01 00:00:00,N
9739271,INFREQUENT,2016-02-01 00:00:00,Y
9739271,GONE AWAY,2015-11-01 00:00:00,N
9746683,INACTIVE,2016-01-01 00:00:00,N
9746683,INFREQUENT,2016-02-01 00:00:00,Y
9746683,INACTIVE,2015-06-01 00:00:00,N
9746683,GONE AWAY,2015-11-01 00:00:00,N
9761311,VIP,2014-11-01 00:00:00,N
9761311,VIP,2014-01-01 00:00:00,N
9761311,LOYAL,2015-07-01 00:00:00,N
9761311,VIP,2014-08-01 00:00:00,N
9761311,LOYAL,2016-05-01 00:00:00,Y
9761311,VIP,2014-06-01 00:00:00,N
9761311,VIP,2015-01-01 00:00:00,N
9761311,VIP,2015-12-01 00:00:00,Y
9761311,VIP,2015-09-01 00:00:00,N
9761311,LOYAL,2015-11-01 00:00:00,N
9761311,VIP,2016-06-01 00:00:00,Y
9766809,INFREQUENT,2016-02-01 00:00:00,Y
9766809,INFREQUENT,2014-07-01 00:00:00,N
9766809,ONE-OFFS,2014-04-01 00:00:00,N
9766809,ONE-OFFS,2015-01-01 00:00:00,N
9766809,ONE-OFFS,2015-12-01 00:00:00,N
9766809,INFREQUENT,2014-01-01 00:00:00,N
9766809,INFREQUENT,2016-01-01 00:00:00,N
9766809,LAPSED,2015-07-01 00:00:00,N
9770433,INFREQUENT,2016-02-01 00:00:00,Y
9770433,INFREQUENT,2014-04-01 00:00:00,N
9770433,ONE-OFFS,2014-09-01 00:00:00,N
9770433,INFREQUENT,2014-01-01 00:00:00,N
9770433,LAPSED,2015-05-01 00:00:00,N
9770433,INACTIVE,2015-11-01 00:00:00,N
9770433,LAPSED,2014-11-01 00:00:00,N
9770433,ONE-OFFS,2016-01-01 00:00:00,N
