trans_id,trans_dt,cust_id,prod_id,item_qty,item_price,Revenue
921,2016-01-02 13:56,1062002,245132,1,93.99,93.99
921,2016-01-02 13:56,1062002,507566,1,33.99,33.99
923,2016-01-02 14:51,14530007,155835774,1,13.99,13.99
924,2016-01-02 15:05,5462483,259688,1,29.99,29.99
926,2016-01-02 16:29,6440607,230724,1,64.99,64.99
926,2016-01-02 16:29,6440607,236669,1,27.99,27.99
926,2016-01-02 16:29,6440607,96838915,1,21.99,21.99
928,2016-01-02 16:48,5608296,194030403,1,99.99,99.99
929,2016-01-02 11:33,6533400,122631911,1,65.99,65.99
929,2016-01-02 11:33,6533400,244138595,1,7.49,7.49
931,2016-01-02 11:42,4093256,245926,1,27.99,27.99
931,2016-01-02 11:42,4093256,480447,1,24.49,24.49
934,2016-01-02 11:58,11932921,226051,1,36.99,36.99
934,2016-01-02 11:58,11932921,262730,1,39.99,39.99
934,2016-01-02 11:58,11932921,244824316,1,8.99,8.99
934,2016-01-02 11:58,11932921,244824322,1,8.99,8.99
938,2016-01-02 12:15,632371,226347,1,29.99,29.99
938,2016-01-02 12:15,632371,265773,1,106.95,106.95
938,2016-01-02 12:15,632371,153542586,1,25.99,25.99
940,2016-01-02 12:26,10835106,202038236,1,69.99,69.99
944,2016-01-02 13:30,14376933,285516,1,15.99,15.99
944,2016-01-02 13:30,14376933,393725,1,9.8,9.8
944,2016-01-02 13:30,14376933,514296,1,9.09,9.09
944,2016-01-02 13:30,14376933,139579544,1,29.99,29.99
944,2016-01-02 13:30,14376933,166838306,1,2.45,2.45
944,2016-01-02 13:30,14376933,166838310,1,2.45,2.45
944,2016-01-02 13:30,14376933,220482191,1,14.99,14.99
948,2016-01-02 14:40,15163474,254826,1,45.99,45.99
948,2016-01-02 14:40,15163474,262539550,1,30.99,30.99
950,2016-01-02 10:45,9572204,233688,1,24.99,24.99
951,2016-01-02 12:16,21098443,220482202,1,90.99,90.99
952,2016-01-02 12:27,1585606,488705,1,65.99,65.99
952,2016-01-02 12:27,1585606,244824275,1,4.99,4.99
955,2016-01-02 12:31,1585606,166838306,1,2.45,2.45
955,2016-01-02 12:31,1585606,166838330,1,2.45,2.45
955,2016-01-02 12:31,1585606,255018379,1,1.49,1.49
957,2016-01-02 12:36,4599137,417943,1,21.99,21.99
959,2016-01-02 14:21,3360511,241739,1,20.99,20.99
959,2016-01-02 14:21,3360511,272065,1,23.99,23.99
959,2016-01-02 14:21,3360511,514669,1,21.99,21.99
959,2016-01-02 14:21,3360511,171339009,1,39.99,39.99
962,2016-01-02 14:56,9770433,20276572,1,34.96,34.96
962,2016-01-02 14:56,9770433,20276573,1,10.46,10.46
965,2016-01-02 15:05,15408153,229547,1,25.99,25.99
965,2016-01-02 15:05,15408153,234343,1,34.99,34.99
965,2016-01-02 15:05,15408153,282458,1,39.99,39.99
967,2016-01-02 15:24,555295,203370146,2,26.59,53.18
967,2016-01-02 15:24,555295,203370144,1,13.29,13.29
969,2016-01-02 16:51,21229723,243496385,1,4.99,4.99
969,2016-01-02 16:51,21229723,264612050,1,1.99,1.99
971,2016-01-02 9:24,6695171,232248,1,1.75,1.75
971,2016-01-02 9:24,6695171,270705,1,2.45,2.45
973,2016-01-02 9:46,21231467,231528,1,33.59,33.59
974,2016-01-02 10:34,16357871,225235711,1,1.99,1.99
974,2016-01-02 10:34,16357871,225235729,1,1.99,1.99
976,2016-01-02 11:09,19356633,255291,1,18.99,18.99
977,2016-01-02 11:51,204348,44399932,1,8.99,8.99
978,2016-01-02 12:23,21229554,237168,1,38.99,38.99
978,2016-01-02 12:23,21229554,270545,1,33.99,33.99
981,2016-01-02 14:23,8850937,237944,1,4.95,4.95
981,2016-01-02 14:23,8850937,442358,1,18.99,18.99
981,2016-01-02 14:23,8850937,179133137,1,36.49,36.49
981,2016-01-02 14:23,8850937,179799393,1,38.99,38.99
984,2016-01-02 15:37,21229513,406752,1,61.99,61.99
986,2016-01-02 16:19,9350306,453568,1,66.99,66.99
986,2016-01-02 16:19,9350306,506766,1,33.99,33.99
986,2016-01-02 16:19,9350306,506811,1,33.99,33.99
990,2016-01-02 10:06,21229774,254739,1,20.99,20.99
990,2016-01-02 10:06,21229774,275304,1,30.99,30.99
990,2016-01-02 10:06,21229774,244824316,1,8.99,8.99
990,2016-01-02 10:06,21229774,244824309,1,13.99,13.99
990,2016-01-02 10:06,21229774,244824310,1,8.99,8.99
993,2016-01-02 10:35,12978878,133054779,1,32.99,32.99
994,2016-01-02 10:45,4622656,263414,1,54.99,54.99
995,2016-01-02 11:11,1858923,215529,1,64.9,64.9
996,2016-01-02 11:19,12535123,192007897,1,81.99,81.99
997,2016-01-02 11:24,12228471,230230,1,48.99,48.99
998,2016-01-02 11:27,13993714,105733156,1,47.59,47.59
999,2016-01-02 11:33,13987647,112841747,1,16.99,16.99
1000,2016-01-02 13:38,12732220,265868,1,72.99,72.99
1001,2016-01-02 13:45,968379,294861,1,19.99,19.99
1001,2016-01-02 13:45,968379,148537790,1,11.99,11.99
1004,2016-01-02 13:53,5913120,214768,1,17.99,17.99
1004,2016-01-02 13:53,5913120,128663333,1,2.49,2.49
1004,2016-01-02 13:53,5913120,194030396,1,14.99,14.99
1006,2016-01-02 13:55,5913120,365638,1,4.9,4.9
1007,2016-01-02 13:57,10956481,406752,1,61.99,61.99
1009,2016-01-02 14:11,12533135,228912,1,25.99,25.99
1009,2016-01-02 14:11,12533135,254030,1,31.99,31.99
1009,2016-01-02 14:11,12533135,79129332,1,22.99,22.99
1011,2016-01-02 14:16,7869134,511853,1,54.99,54.99
1012,2016-01-02 14:24,15286921,243496372,1,38.49,38.49
1013,2016-01-02 14:53,8769210,236304,1,21.69,21.69
1014,2016-01-02 14:56,1264766,235518,1,42.99,42.99
1015,2016-01-02 15:04,11489589,282146,1,51.99,51.99
1016,2016-01-02 15:06,15521790,261851092,1,17.99,17.99
1017,2016-01-02 15:06,1772042,133054797,1,26.59,26.59
1017,2016-01-02 15:06,1772042,259142157,1,32.49,32.49
1019,2016-01-02 15:47,12317216,476039,1,43.99,43.99
1020,2016-01-02 16:12,15261732,226808,1,66.99,66.99
1020,2016-01-02 16:12,15261732,100066381,1,51.99,51.99
1022,2016-01-02 16:15,13830346,278535,1,21.99,21.99
1023,2016-01-02 16:17,9766809,365490,1,69.29,69.29
1025,2016-01-02 16:46,11984123,259163,1,45,45
1025,2016-01-02 16:46,11984123,483541,1,18.19,18.19
1025,2016-01-02 16:46,11984123,187400170,1,2.49,2.49
1027,2016-01-02 17:03,3471595,501040,1,21.99,21.99
1028,2016-01-02 17:12,10430909,227321,1,32.99,32.99
1029,2016-01-02 17:14,3602855,3436027,1,72.99,72.99
1031,2016-01-02 17:19,19406798,257321,1,4.99,4.99
1031,2016-01-02 17:19,19406798,266446,1,31.99,31.99
1031,2016-01-02 17:19,19406798,283701,1,43.99,43.99
1033,2016-01-02 17:20,19406798,309181807,1,26.99,26.99
1034,2016-01-02 17:25,12241269,225666,1,33.99,33.99
1036,2016-01-02 17:58,9569757,229814,1,24.99,24.99
1036,2016-01-02 17:58,9569757,247582,1,31.99,31.99
1036,2016-01-02 17:58,9569757,31828705,1,31.99,31.99
1036,2016-01-02 17:58,9569757,285031694,1,20.99,20.99
1040,2016-01-02 11:02,7622058,242358,1,110.95,110.95
1040,2016-01-02 11:02,7622058,287274,1,74.99,74.99
1040,2016-01-02 11:02,7622058,194030410,1,69.99,69.99
1042,2016-01-02 11:43,21230265,241264,1,61.99,61.99
1042,2016-01-02 11:43,21230265,267865,1,41.99,41.99
1048,2016-01-02 11:46,8855614,250174,1,37.99,37.99
1048,2016-01-02 11:46,8855614,254851,1,32.99,32.99
1048,2016-01-02 11:46,8855614,262310,1,19.99,19.99
1048,2016-01-02 11:46,8855614,273795,1,24.99,24.99
1048,2016-01-02 11:46,8855614,433280,1,29.99,29.99
1048,2016-01-02 11:46,8855614,440231,1,12.9,12.9
1048,2016-01-02 11:46,8855614,512211,1,57.99,57.99
1048,2016-01-02 11:46,8855614,44399936,1,15.99,15.99
1048,2016-01-02 11:46,8855614,226594814,3,0.49,1.47
1048,2016-01-02 11:46,8855614,244824298,1,15.99,15.99
1054,2016-01-02 12:06,5849707,270511,1,38.99,38.99
1055,2016-01-02 9:14,5990372,222895,1,68.99,68.99
1056,2016-01-02 10:08,12947829,232760,1,49.99,49.99
1057,2016-01-02 10:15,6451190,239819,1,23.99,23.99
1058,2016-01-02 10:41,6419243,251100,1,6.9,6.9
1058,2016-01-02 10:41,6419243,260317,1,25.99,25.99
1060,2016-01-02 10:48,14277726,267379,1,37.99,37.99
1061,2016-01-02 11:05,1711486,226459,1,39,39
1062,2016-01-02 11:08,7879804,113495794,1,27.99,27.99
1063,2016-01-02 11:11,7989374,254839,1,37.99,37.99
1064,2016-01-02 12:08,14343832,237330,1,33.99,33.99
1064,2016-01-02 12:08,14343832,247782,1,93.99,93.99
1066,2016-01-02 12:26,15901892,251395,1,23.99,23.99
1067,2016-01-02 12:28,10543604,262644,1,57.99,57.99
1067,2016-01-02 12:28,10543604,226594814,1,0.49,0.49
1069,2016-01-02 12:30,2538714,271270,1,38.99,38.99
1071,2016-01-02 12:45,10996471,56679939,1,2.99,2.99
1071,2016-01-02 12:45,10996471,56033055,1,3.99,3.99
1071,2016-01-02 12:45,10996471,61131886,1,2.99,2.99
1073,2016-01-02 13:02,15271157,223877008,1,16.99,16.99
1074,2016-01-02 13:15,1691762,244958,1,32.99,32.99
1076,2016-01-02 13:27,14309992,225235710,1,2.49,2.49
1076,2016-01-02 13:27,14309992,225235736,1,2.49,2.49
1076,2016-01-02 13:27,14309992,226594814,3,0.49,1.47
1079,2016-01-02 13:51,549862,230522,1,48.99,48.99
1079,2016-01-02 13:51,549862,231089,1,58.99,58.99
1079,2016-01-02 13:51,549862,259308,1,29.99,29.99
1079,2016-01-02 13:51,549862,277211,2,9.99,19.98
1085,2016-01-02 15:16,21231383,274121,1,31.99,31.99
1085,2016-01-02 15:16,21231383,412605,1,31.99,31.99
1085,2016-01-02 15:16,21231383,43113079,1,14.99,14.99
1085,2016-01-02 15:16,21231383,43113249,1,14.99,14.99
1085,2016-01-02 15:16,21231383,43113231,1,14.99,14.99
1085,2016-01-02 15:16,21231383,127638038,1,26.99,26.99
1085,2016-01-02 15:16,21231383,244824310,1,8.99,8.99
1089,2016-01-02 15:23,10584376,244824324,1,3.99,3.99
1090,2016-01-02 16:40,8078027,365781,1,52.99,52.99
1091,2016-01-02 9:23,5540230,232811,1,14.99,14.99
1092,2016-01-02 10:25,1553648,129212181,1,31.99,31.99
1093,2016-01-02 11:06,15283837,244824297,1,7.19,7.19
1094,2016-01-02 11:37,21233183,30317244,1,57.99,57.99
1096,2016-01-02 12:22,13852815,254634,1,38.99,38.99
1096,2016-01-02 12:22,13852815,242812095,1,35.69,35.69
1096,2016-01-02 12:22,13852815,243496367,1,14.99,14.99
1096,2016-01-02 12:22,13852815,258454433,1,39.99,39.99
1099,2016-01-02 13:32,11852059,231644,1,31.99,31.99
1099,2016-01-02 13:32,11852059,511697,1,32.99,32.99
1101,2016-01-02 13:58,11043256,75231169,1,53.99,53.99
1102,2016-01-02 16:39,5378796,285364,1,62.99,62.99
1103,2016-01-02 9:08,1677731,271275,1,59.99,59.99
1103,2016-01-02 9:08,1677731,242812090,1,9.99,9.99
1105,2016-01-02 9:26,3603658,408295,1,30.79,30.79
1105,2016-01-02 9:26,3603658,180413876,1,9.99,9.99
1107,2016-01-02 9:58,1977138,244508,1,12.99,12.99
1108,2016-01-02 11:38,7360804,454844,1,51.99,51.99
1109,2016-01-02 11:59,12561030,275538,1,129.95,129.95
1110,2016-01-02 12:22,5960322,261086,1,4.19,4.19
1111,2016-01-02 12:26,2587124,244385,1,16.79,16.79
1111,2016-01-02 12:26,2587124,135686349,1,64.39,64.39
1113,2016-01-02 13:59,14236009,275538,1,129.95,129.95
1113,2016-01-02 13:59,14236009,515731,1,42.99,42.99
1115,2016-01-02 15:03,18623423,250961,1,72.99,72.99
1116,2016-01-02 15:48,7693639,241452,1,43.99,43.99
1117,2016-01-02 9:12,4550823,114150029,1,41.99,41.99
1117,2016-01-02 9:12,4550823,114150034,1,22.99,22.99
1119,2016-01-02 9:13,967727,403851,1,53.99,53.99
1120,2016-01-02 9:54,9746683,517318,1,84.99,84.99
1121,2016-01-02 10:15,4522031,244824300,1,62.99,62.99
1121,2016-01-02 10:15,4522031,257079661,1,22.99,22.99
1123,2016-01-02 10:20,3619646,264398,1,33.59,33.59
1123,2016-01-02 10:20,3619646,367192,1,7.9,7.9
1125,2016-01-02 10:53,11498700,249114,1,24.99,24.99
1125,2016-01-02 10:53,11498700,155174653,1,27.99,27.99
1127,2016-01-02 11:06,4539121,228543,1,97.99,97.99
1127,2016-01-02 11:06,4539121,254397,1,23.09,23.09
1129,2016-01-02 11:54,5758956,474540,1,24.99,24.99
1130,2016-01-02 12:59,11288865,393675,1,8.99,8.99
1130,2016-01-02 12:59,11288865,401170,1,16.99,16.99
1133,2016-01-02 13:01,14474281,416393,1,8.49,8.49
1133,2016-01-02 13:01,14474281,171339018,1,8.49,8.49
1133,2016-01-02 13:01,14474281,171339024,1,8.49,8.49
1135,2016-01-02 9:59,440432,261086,1,4.19,4.19
1136,2016-01-02 10:31,527516,260513,1,22.99,22.99
1136,2016-01-02 10:31,527516,271063,1,24.99,24.99
1139,2016-01-02 10:48,4992905,248743,1,24.99,24.99
1139,2016-01-02 10:48,4992905,252615000,1,24.99,24.99
1139,2016-01-02 10:48,4992905,252615007,1,19.99,19.99
1142,2016-01-02 11:19,19466342,233236,1,44.09,44.09
1142,2016-01-02 11:19,19466342,504246,1,19.99,19.99
1142,2016-01-02 11:19,19466342,155174658,1,51.47,51.47
1144,2016-01-02 11:44,3400507,194030402,1,76.99,76.99
1145,2016-01-02 12:00,2563799,221839856,1,20.99,20.99
1146,2016-01-02 13:15,5271548,273542,1,54.99,54.99
1147,2016-01-02 14:15,9228277,179799414,1,58.99,58.99
1148,2016-01-02 14:19,578310,238560,1,56.99,56.99
1150,2016-01-02 14:29,12826618,44399929,1,9.99,9.99
1150,2016-01-02 14:29,12826618,59836614,1,42.69,42.69
1150,2016-01-02 14:29,12826618,194030396,1,14.99,14.99
1152,2016-01-02 15:19,9335646,251485,1,93.99,93.99
1153,2016-01-02 16:27,15099549,272065,1,23.99,23.99
1154,2016-01-02 10:40,621392,232973,1,33.99,33.99
1155,2016-01-02 10:42,621392,243496343,1,69.99,69.99
1156,2016-01-02 12:20,12997393,268714,1,59.99,59.99
1157,2016-01-02 13:14,13918075,230659,1,24.99,24.99
1158,2016-01-02 13:22,9837860,231089,1,58.99,58.99
1159,2016-01-02 13:52,6014288,220482199,1,65.99,65.99
1160,2016-01-02 14:27,10777520,252825,1,8.9,8.9
1160,2016-01-02 14:27,10777520,413879,1,6.9,6.9
1163,2016-01-02 14:28,10777520,496004,1,84.99,84.99
1163,2016-01-02 14:28,10777520,128663326,1,8.49,8.49
1163,2016-01-02 14:28,10777520,128663324,1,8.49,8.49
1167,2016-01-02 10:42,5206619,108345074,1,10.99,10.99
1167,2016-01-02 10:42,5206619,108345076,1,10.99,10.99
1167,2016-01-02 10:42,5206619,108345070,1,10.99,10.99
1167,2016-01-02 10:42,5206619,203370144,2,13.29,26.58
1167,2016-01-02 10:42,5206619,242812100,3,5.99,17.97
1170,2016-01-02 11:34,1269339,261754,1,20.99,20.99
1170,2016-01-02 11:34,1269339,3436023,1,46.99,46.99
1172,2016-01-02 11:36,107581,44399912,1,14.99,14.99
1173,2016-01-02 11:37,15321962,262539530,1,41.99,41.99
1174,2016-01-02 11:40,3672151,251345,1,31.99,31.99
1174,2016-01-02 11:40,3672151,202038298,1,36.99,36.99
1176,2016-01-02 11:41,8424407,511551,1,31.99,31.99
1177,2016-01-02 13:16,6435418,309181814,1,26.99,26.99
1178,2016-01-02 13:35,21217137,234943,1,64.99,64.99
1179,2016-01-02 14:24,9567379,257389,1,20.99,20.99
1183,2016-01-02 14:41,9165952,213217,1,20.99,20.99
1183,2016-01-02 14:41,9165952,216516,1,16.99,16.99
1183,2016-01-02 14:41,9165952,223510,1,16.99,16.99
1183,2016-01-02 14:41,9165952,236227,1,25.99,25.99
1183,2016-01-02 14:41,9165952,112841779,1,16.99,16.99
1183,2016-01-02 14:41,9165952,202713889,1,20.99,20.99
1183,2016-01-02 14:41,9165952,309181799,1,26.99,26.99
1187,2016-01-02 15:02,20655396,265183,1,31.99,31.99
1188,2016-01-02 15:11,20655396,202713887,1,20.99,20.99
1189,2016-01-02 16:14,9301490,43112992,1,8.99,8.99
1190,2016-01-02 16:24,6445588,262464,1,37.99,37.99
1191,2016-01-02 16:26,2523886,216412488,1,29.99,29.99
1192,2016-01-02 16:32,9085039,202713874,1,20.99,20.99
1193,2016-01-02 17:17,6456230,218351,1,20.99,20.99
1193,2016-01-02 17:17,6456230,254203,1,20.99,20.99
1197,2016-01-02 17:19,21231196,226858,1,16.99,16.99
1197,2016-01-02 17:19,21231196,257321,1,4.99,4.99
1197,2016-01-02 17:19,21231196,260348,1,27.99,27.99
1197,2016-01-02 17:19,21231196,266446,1,31.99,31.99
1197,2016-01-02 17:19,21231196,309181807,1,26.99,26.99
1197,2016-01-02 17:19,21231196,309181803,1,26.99,26.99
1201,2016-01-02 17:34,12991827,472936,1,72.99,72.99
1202,2016-01-02 11:26,16306118,309181778,1,20.99,20.99
1202,2016-01-02 11:26,16306118,309181802,1,23.99,23.99
1204,2016-01-02 11:32,21228664,395999,1,37.99,37.99
1205,2016-01-02 11:49,7049122,243620,1,105.95,105.95
1208,2016-01-02 12:35,7296483,239401,1,27.99,27.99
1208,2016-01-02 12:35,7296483,252891,1,151.95,151.95
1208,2016-01-02 12:35,7296483,279659,1,54.99,54.99
1208,2016-01-02 12:35,7296483,453568,1,66.99,66.99
1208,2016-01-02 12:35,7296483,79779272,1,163.95,163.95
1211,2016-01-02 12:42,15236578,427111,1,21.99,21.99
1212,2016-01-02 14:20,1003315,7044248,1,10.99,10.99
1212,2016-01-02 14:20,1003315,309181775,1,26.99,26.99
1214,2016-01-02 15:04,15509765,143534054,1,39.99,39.99
1214,2016-01-02 15:04,15509765,309181802,1,23.99,23.99
1216,2016-01-02 15:57,1744805,252281,1,20.99,20.99
1218,2016-01-02 16:19,12205386,222086,1,2.99,2.99
1218,2016-01-02 16:19,12205386,238519,1,10.99,10.99
1218,2016-01-02 16:19,12205386,246965,1,23.99,23.99
1218,2016-01-02 16:19,12205386,261303,1,23.99,23.99
1221,2016-01-02 16:26,6094450,248963,1,25.99,25.99
1221,2016-01-02 16:26,6094450,309181798,2,26.99,53.98
1223,2016-01-02 16:28,8558990,262439,1,132.95,132.95
1224,2016-01-02 10:29,10049235,246061,1,18.1,18.1
1224,2016-01-02 10:29,10049235,463616,1,19.4,19.4
1226,2016-01-02 10:53,8023680,234769550,1,46.99,46.99
1227,2016-01-02 11:35,11784317,138262086,1,9.99,9.99
1227,2016-01-02 11:35,11784317,242812088,1,9.99,9.99
1229,2016-01-02 11:37,11784317,457175,1,54.99,54.99
1230,2016-01-02 11:54,13093261,217090529,1,20.99,20.99
1231,2016-01-02 11:58,617098,262262,1,34.29,34.29
1231,2016-01-02 11:58,617098,201362906,1,37.79,37.79
1233,2016-01-02 12:00,15037369,516742,1,66.99,66.99
1234,2016-01-02 12:44,7496167,223684,1,16.5,16.5
1234,2016-01-02 12:44,7496167,229026,1,19.5,19.5
1236,2016-01-02 13:56,617098,365490,1,69.29,69.29
1237,2016-01-02 14:35,11568495,4409125,1,37.99,37.99
1238,2016-01-02 9:45,6101886,239983,1,31.99,31.99
1238,2016-01-02 9:45,6101886,245216,1,36.99,36.99
1240,2016-01-02 9:46,11142609,246574,1,20.99,20.99
1241,2016-01-02 10:13,14286276,242530,1,61.99,61.99
1242,2016-01-02 10:20,10394755,517298,1,65.79,65.79
1243,2016-01-02 10:21,17926050,156497098,1,48.99,48.99
1243,2016-01-02 10:21,17926050,229993647,1,59.99,59.99
1245,2016-01-02 11:03,9987765,247184,1,19.99,19.99
1245,2016-01-02 11:03,9987765,256528,1,33.99,33.99
1247,2016-01-02 11:18,13681498,288235,1,31.99,31.99
1248,2016-01-02 11:34,6864800,265111,1,24.99,24.99
1248,2016-01-02 11:34,6864800,188071673,1,22.99,22.99
1250,2016-01-02 11:55,4472086,517337,1,56.99,56.99
1253,2016-01-02 12:00,6439327,232857,1,21.99,21.99
1253,2016-01-02 12:00,6439327,242690,1,28.99,28.99
1253,2016-01-02 12:00,6439327,270046,1,45.49,45.49
1253,2016-01-02 12:00,6439327,466143,1,13.99,13.99
1253,2016-01-02 12:00,6439327,128663326,1,8.49,8.49
1256,2016-01-02 12:33,13567434,504246,1,19.99,19.99
1256,2016-01-02 12:33,13567434,259142157,1,32.49,32.49
1258,2016-01-02 13:05,14975664,240908,1,24.99,24.99
1259,2016-01-02 13:43,5880519,231356168,1,18.99,18.99
1260,2016-01-02 13:53,15098614,223877049,1,62.99,62.99
1261,2016-01-02 15:25,7602677,270997,1,34.99,34.99
1262,2016-01-02 15:26,2585885,170091008,1,8.99,8.99
1263,2016-01-02 8:57,14284022,249024,1,87.99,87.99
1264,2016-01-02 9:15,14700234,232053,1,13.9,13.9
1264,2016-01-02 9:15,14700234,285085,1,19.99,19.99
1266,2016-01-02 11:06,13211216,183636929,1,53.19,53.19
1267,2016-01-02 11:17,9929136,202038253,1,36.99,36.99
1268,2016-01-02 11:34,2127995,202038236,1,69.99,69.99
1269,2016-01-02 11:43,15487572,281396,1,109.95,109.95
1270,2016-01-02 12:30,4127023,243965,1,94.99,94.99
1270,2016-01-02 12:30,4127023,224556304,1,37.09,37.09
1272,2016-01-02 9:18,13672937,231644,1,31.99,31.99
1272,2016-01-02 9:18,13672937,470156,1,34.99,34.99
1274,2016-01-02 10:15,5000321,248259,1,58.99,58.99
1274,2016-01-02 10:15,5000321,266491,1,32.99,32.99
1276,2016-01-02 12:27,5207256,226901,1,37.99,37.99
1276,2016-01-02 12:27,5207256,230230,1,48.99,48.99
1278,2016-01-02 12:29,5999987,269152,1,29.49,29.49
1279,2016-01-02 12:50,13963664,509880,1,24.99,24.99
1280,2016-01-02 12:59,13963664,166838330,1,2.45,2.45
1282,2016-01-02 13:32,21228041,43113028,1,7.49,7.49
1282,2016-01-02 13:32,21228041,75880752,1,71.99,71.99
1282,2016-01-02 13:32,21228041,135028161,1,4.49,4.49
1284,2016-01-02 13:37,11047812,230420,1,78.99,78.99
1285,2016-01-02 13:40,1031371,433095,1,78.99,78.99
1286,2016-01-02 13:44,20502672,295604,1,81.99,81.99
1287,2016-01-02 15:21,12190232,212663,1,21.99,21.99
1287,2016-01-02 15:21,12190232,43112909,1,13.99,13.99
1289,2016-01-02 15:36,6440006,249216,1,41.99,41.99
1291,2016-01-02 15:52,6513176,256343,1,20.5,20.5
1291,2016-01-02 15:52,6513176,268664,1,25.99,25.99
1291,2016-01-02 15:52,6513176,290857,1,20.5,20.5
1291,2016-01-02 15:52,6513176,215734508,1,66.99,66.99
1294,2016-01-02 17:09,7110344,480565,1,21.99,21.99
1294,2016-01-02 17:09,7110344,43113200,1,6.99,6.99
1297,2016-01-02 17:11,15297507,230696,1,25.99,25.99
1297,2016-01-02 17:11,15297507,463852,1,34.99,34.99
1297,2016-01-02 17:11,15297507,113495776,1,34.99,34.99
1299,2016-01-02 9:28,15389585,259142157,1,32.49,32.49
1300,2016-01-02 10:15,15666714,279366,1,40.99,40.99
1300,2016-01-02 10:15,15666714,225235711,1,1.99,1.99
1302,2016-01-02 11:52,11419669,276626,1,50.99,50.99
1302,2016-01-02 11:52,11419669,517796,1,6.99,6.99
1304,2016-01-02 11:58,13082649,228437,1,36.99,36.99
1305,2016-01-02 13:12,9599563,275459,1,34.99,34.99
1306,2016-01-02 13:51,10398616,242812100,1,5.99,5.99
1309,2016-01-02 14:12,5744165,21590954,1,13.4,13.4
1309,2016-01-02 14:12,5744165,166838330,1,2.45,2.45
1309,2016-01-02 14:12,5744165,194030396,1,14.99,14.99
1309,2016-01-02 14:12,5744165,244824307,1,7.99,7.99
1309,2016-01-02 14:12,5744165,244824301,1,3.99,3.99
1314,2016-01-02 15:34,7051594,213964,1,49.99,49.99
1314,2016-01-02 15:34,7051594,264638,1,24.99,24.99
1314,2016-01-02 15:34,7051594,244824263,1,9.5,9.5
1314,2016-01-02 15:34,7051594,244824309,1,13.99,13.99
1314,2016-01-02 15:34,7051594,244824316,1,8.99,8.99
1317,2016-01-02 15:54,8921892,248154,1,48.29,48.29
1317,2016-01-02 15:54,8921892,120232663,1,47.59,47.59
1320,2016-01-02 10:05,6030182,79129338,3,2.8,8.4
1320,2016-01-02 10:05,6030182,128663337,1,6.49,6.49
1320,2016-01-02 10:05,6030182,243496387,1,6.49,6.49
1320,2016-01-02 10:05,6030182,243496385,1,4.99,4.99
1323,2016-01-02 10:52,7281229,511853,1,54.99,54.99
1324,2016-01-02 11:00,12472906,240760462,1,92.36,92.36
1326,2016-01-02 11:15,12736783,220108,2,1.4,2.8
1326,2016-01-02 11:15,12736783,221032,1,30.99,30.99
1326,2016-01-02 11:15,12736783,135028192,1,17,17
1329,2016-01-02 11:17,12736783,220108,1,1.4,1.4
1329,2016-01-02 11:17,12736783,79129338,1,2.8,2.8
1329,2016-01-02 11:17,12736783,135028192,1,17,17
1331,2016-01-02 11:53,5333614,224586,1,25.99,25.99
1332,2016-01-02 14:14,187653,255371,1,109.95,109.95
1333,2016-01-02 11:06,285554,3436029,1,103.95,103.95
1334,2016-01-02 11:11,13937528,254285,1,53.99,53.99
1335,2016-01-02 12:18,12360125,244824323,1,4.99,4.99
1336,2016-01-02 12:44,3737672,232572,1,52.99,52.99
1337,2016-01-02 13:12,9637349,43113182,1,13.99,13.99
1339,2016-01-02 13:14,9739271,217090525,1,2.39,2.39
1339,2016-01-02 13:14,9739271,217090528,2,2.39,4.78
1339,2016-01-02 13:14,9739271,225235711,1,1.99,1.99
1339,2016-01-02 13:14,9739271,225235739,1,1.99,1.99
1342,2016-01-02 13:45,7666850,446067,1,36.99,36.99
1343,2016-01-02 13:48,2498731,255018447,1,1.99,1.99
1344,2016-01-02 9:09,4109896,261231,1,24.99,24.99
1345,2016-01-02 9:24,17919164,258560,1,45.99,45.99
1346,2016-01-02 10:13,21230874,255757,1,23.99,23.99
1347,2016-01-02 10:17,2104063,238185926,1,4.49,4.49
1348,2016-01-02 11:35,3457252,256066,1,21.99,21.99
1349,2016-01-02 11:53,7882921,44399906,1,3.99,3.99
1349,2016-01-02 11:53,7882921,219803611,1,121.95,121.95
1351,2016-01-02 12:19,4413958,262539530,1,41.99,41.99
1352,2016-01-02 12:35,5329555,179133137,1,36.49,36.49
1353,2016-01-02 12:39,18132991,231849,1,99.99,99.99
1354,2016-01-02 13:03,10025666,465404,1,43.99,43.99
1355,2016-01-02 13:15,2587151,235452683,1,124.95,124.95
1356,2016-01-02 13:34,4708947,223480,1,32.99,32.99
1357,2016-01-02 14:10,803592,242812079,1,57.39,57.39
1358,2016-01-02 14:42,15431764,259830145,1,71.99,71.99
1360,2016-01-02 14:46,5870592,242898,1,41.99,41.99
1360,2016-01-02 14:46,5870592,281359,1,34.99,34.99
1360,2016-01-02 14:46,5870592,517796,1,6.99,6.99
1360,2016-01-02 14:46,5870592,238185940,1,81.99,81.99
1363,2016-01-02 14:52,13441727,271588,1,72.99,72.99
1364,2016-01-02 15:29,4208368,180413890,1,7.9,7.9
1366,2016-01-02 15:33,5868241,226949,1,49.69,49.69
1366,2016-01-02 15:33,5868241,272335,1,67.99,67.99
1366,2016-01-02 15:33,5868241,511853,1,54.99,54.99
1366,2016-01-02 15:33,5868241,261851089,1,14.99,14.99
